"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-1.2node-bare.cs740-uwmadison-pg0.wisc.cloudlab.us",,,,"User:","sarthi"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --tcp --top-io --noheaders --nocolor --output /mnt/Work/FlexPushdownDB-Dev/build/logs/1650916033_dstat.txt",,,,"Date:","25 Apr 2022 14:47:14 CDT"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"tcp sockets",,,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","156","157","158","int","csw","lis","act","syn","tim","clo"
25-04 15:03:57,3.321,0.157,96.523,0,0,3110793216,106881073152,600907776,23023398912,0,0,0,0,9616,132,0,0,0,4318,6533,12,13,0,0,0
25-04 15:03:58,2.913,0.595,96.430,0.063,0,3126059008,106865807360,600907776,23023398912,0,12288,0,2,10620,0,0,0,0,4222,6571,12,13,0,0,0
25-04 15:03:59,3.503,0.563,95.934,0,0,3144163328,106847703040,600907776,23023398912,0,0,0,0,9606,110,0,0,0,4676,10689,12,13,0,0,0
25-04 15:04:00,2.945,0.533,96.523,0,0,3343400960,106648465408,600907776,23023398912,0,0,0,0,10920,0,0,0,0,4264,6541,12,13,0,0,0
25-04 15:04:01,3.679,0.405,95.915,0,0,3078086656,106913779712,600907776,23023398912,0,0,0,0,9838,66,0,0,0,4718,6560,12,13,0,0,0
25-04 15:04:02,4.030,0.625,95.345,0,0,3094700032,106897166336,600907776,23023398912,0,0,0,0,12780,42,0,0,0,5176,10266,12,13,0,0,0
25-04 15:04:03,3.774,0.187,96.007,0.031,0,3113832448,106878033920,600907776,23023398912,0,12288,0,2,10560,0,0,0,0,4664,6636,12,13,0,0,0
25-04 15:04:04,3.892,0.218,95.890,0,0,3132977152,106858889216,600907776,23023398912,0,0,0,0,11286,110,0,0,0,4579,6562,12,13,0,0,0
25-04 15:04:05,3.588,0.312,96.100,0,0,3152023552,106839842816,600907776,23023398912,0,0,0,0,11940,0,0,0,0,4538,6559,12,13,0,0,0
25-04 15:04:06,0.878,0.690,98.433,0,0,3032535040,106959331328,600907776,23023398912,0,0,0,0,191228,177943814,0,0,0,7686,12867,12,13,0,0,0
25-04 15:04:07,0.376,0.783,98.841,0,0,2965372928,107026493440,600907776,23023398912,0,0,0,0,338170,323027818,0,0,0,7604,6916,12,13,0,0,0
25-04 15:04:08,0.470,0.470,98.998,0.063,0,2263535616,107728330752,600907776,23023398912,0,12288,0,2,208788,191890622,0,0,0,5752,6770,12,11,0,0,0
25-04 15:04:09,0.564,0.438,98.998,0,0,2262700032,107729166336,600907776,23023398912,0,0,0,0,11466,110,0,0,0,4240,10595,12,11,0,0,0
25-04 15:04:10,0.188,0.157,99.655,0,0,2262048768,107729817600,600907776,23023398912,0,12288,0,1,10620,0,0,0,0,3840,6517,12,11,0,0,0
25-04 15:04:11,0.219,0.188,99.593,0,0,2261815296,107730051072,600907776,23023398912,0,0,0,0,11578,66,0,0,0,3898,6607,12,11,0,0,0
25-04 15:04:12,0.313,0.188,99.499,0,0,2261786624,107730079744,600907776,23023398912,0,0,0,0,10746,338,0,0,0,3844,6548,12,11,0,0,0
25-04 15:04:13,0.971,0.532,98.465,0.031,0,2262753280,107729113088,600907776,23023398912,0,12288,0,2,9600,0,0,0,0,4482,10329,12,11,0,0,0
25-04 15:04:14,0.375,0.250,99.375,0,0,2262446080,107729420288,600907776,23023398912,0,0,0,0,11346,110,0,0,0,3784,6487,12,11,0,0,0
25-04 15:04:15,0.251,0.313,99.405,0.031,0,2262220800,107729645568,600915968,23023390720,0,24576,0,2,9780,0,0,0,0,3351,6302,12,11,0,0,0
25-04 15:04:16,0.471,0.408,99.121,0,0,2262028288,107729829888,600915968,23023398912,0,0,0,0,11938,66,0,0,0,3756,10497,12,11,0,0,0
25-04 15:04:17,0.063,0.189,99.749,0,0,2262011904,107729846272,600915968,23023398912,0,0,0,0,9720,0,0,0,0,3369,6378,12,11,0,0,0
25-04 15:04:18,0.625,0.156,99.156,0.063,0,2261753856,107730104320,600915968,23023398912,0,12288,0,2,10140,0,0,0,0,3385,6392,12,11,0,0,0
25-04 15:04:19,0.282,0.188,99.529,0,0,2261790720,107730067456,600915968,23023398912,0,0,0,0,9906,110,0,0,0,3410,6413,12,11,0,0,0
25-04 15:04:20,0.471,0.502,99.027,0,0,2261925888,107729932288,600915968,23023398912,0,0,0,0,10440,0,0,0,0,3683,10466,12,11,0,0,0
25-04 15:04:21,0.376,0.251,99.374,0,0,2261692416,107730165760,600915968,23023398912,0,0,0,0,8218,66,0,0,0,3359,6382,12,11,0,0,0
25-04 15:04:22,0.407,0.157,99.436,0,0,2261434368,107730423808,600915968,23023398912,0,0,0,0,9960,0,0,0,0,3357,6382,12,11,0,0,0
25-04 15:04:23,1.183,0.529,98.257,0.031,0,2261463040,107730395136,600915968,23023398912,0,12288,0,2,9000,54,0,0,0,3859,10553,12,11,0,0,0
25-04 15:04:24,0.157,0.063,99.780,0,0,2261405696,107730452480,600915968,23023398912,0,0,0,0,9126,110,0,0,0,3456,6402,12,11,0,0,0
25-04 15:04:25,0.314,0.157,99.529,0,0,2260885504,107730972672,600915968,23023398912,0,0,0,0,9960,0,0,0,0,3673,6387,12,11,0,0,0
25-04 15:04:26,0.282,0.094,99.624,0,0,2260860928,107730997248,600915968,23023398912,0,0,0,0,9598,66,0,0,0,3526,6373,12,11,0,0,0
25-04 15:04:27,0.596,0.439,98.965,0,0,2260586496,107731271680,600915968,23023398912,0,0,0,0,10020,0,0,0,0,3820,10471,12,11,0,0,0
25-04 15:04:28,0.407,0.282,99.249,0.063,0,2260443136,107731415040,600915968,23023398912,0,12288,0,2,9360,0,0,0,0,3397,6305,12,11,0,0,0
25-04 15:04:29,0.283,0.126,99.592,0,0,2260475904,107731382272,600915968,23023398912,0,0,0,0,9126,110,0,0,0,3224,6189,12,11,0,0,0
25-04 15:04:30,0.533,0.439,99.028,0,0,2261106688,107730751488,600915968,23023398912,0,0,0,0,8940,0,0,0,0,3376,10129,12,11,0,0,0
25-04 15:04:31,0.408,0.157,99.436,0,0,2260770816,107731079168,600915968,23023407104,0,0,0,0,9598,66,0,0,0,3565,6435,12,11,0,0,0
25-04 15:04:32,0.500,0.250,99.250,0,0,2260754432,107731095552,600915968,23023407104,0,0,0,0,9300,0,0,0,0,3706,6537,12,11,0,0,0
25-04 15:04:33,0.282,0.157,99.530,0.031,0,2260819968,107731030016,600915968,23023407104,0,12288,0,2,8640,0,0,0,0,3592,6556,12,11,0,0,0
25-04 15:04:34,0.626,0.407,98.966,0,0,2261786624,107730063360,600915968,23023407104,0,0,0,0,8526,110,0,0,0,4022,10628,12,11,0,0,0
25-04 15:04:35,0.407,0.156,99.437,0,0,2261659648,107730190336,600915968,23023407104,0,0,0,0,8400,0,0,0,0,3677,6550,12,11,0,0,0
25-04 15:04:36,0.282,0.125,99.561,0.031,0,2261577728,107730264064,600924160,23023407104,0,12288,0,2,9598,267,0,0,0,3595,6559,12,11,0,0,0
25-04 15:04:37,0.813,0.344,98.843,0,0,2263797760,107728044032,600924160,23023407104,0,0,0,0,11280,0,0,0,0,3874,10607,12,11,0,0,0
25-04 15:04:38,0.282,0.157,99.498,0.063,0,2264403968,107727437824,600924160,23023407104,0,12288,0,2,10050,26886,0,0,0,3587,6682,12,11,0,0,0
25-04 15:04:39,0.438,0.156,99.406,0,0,2264113152,107727728640,600924160,23023407104,0,0,0,0,11106,134,0,0,0,3542,6533,12,11,0,0,0
25-04 15:04:40,0.220,0.126,99.654,0,0,2264129536,107727712256,600924160,23023407104,0,0,0,0,10920,0,0,0,0,3502,6465,12,11,0,0,0
25-04 15:04:41,0.472,0.346,99.182,0,0,2263609344,107728216064,600924160,23023407104,0,0,0,0,11458,66,0,0,0,3809,10562,12,11,0,0,0
25-04 15:04:42,0.345,0.063,99.592,0,0,2263826432,107727998976,600924160,23023407104,0,0,0,0,11760,0,0,0,0,3567,6486,12,11,0,0,0
25-04 15:04:43,0.345,0.157,99.467,0.031,0,2263924736,107727900672,600924160,23023407104,0,12288,0,2,9240,0,0,0,0,3538,6565,12,11,0,0,0
25-04 15:04:44,0.596,0.314,99.090,0,0,2264633344,107727192064,600924160,23023407104,0,0,0,0,12426,110,0,0,0,3962,10565,12,11,0,0,0
25-04 15:04:45,0.126,0.094,99.780,0,0,2264002560,107727822848,600924160,23023407104,0,0,0,0,9420,0,0,0,0,3454,6522,12,11,0,0,0
25-04 15:04:46,0.345,0.345,99.311,0,0,2263986176,107727839232,600924160,23023407104,0,16384,0,4,11638,66,0,0,0,3555,6443,12,11,0,0,0
25-04 15:04:47,0.157,0.189,99.654,0,0,2263994368,107727831040,600924160,23023407104,0,0,0,0,9900,0,0,0,0,3410,6484,12,11,0,0,0
25-04 15:04:48,0.596,0.345,98.997,0.063,0,2264403968,107727421440,600924160,23023407104,0,12288,0,2,10800,0,0,0,0,3951,10551,12,11,0,0,0
25-04 15:04:49,0.314,0.157,99.529,0,0,2264371200,107727454208,600924160,23023407104,0,0,0,0,11166,110,0,0,0,3578,6627,12,11,0,0,0
25-04 15:04:50,0.063,0.094,99.843,0,0,2264379392,107727446016,600924160,23023407104,0,0,0,0,13080,0,0,0,0,3522,6444,12,11,0,0,0
25-04 15:04:51,0.874,0.593,98.533,0,0,2264571904,107727253504,600924160,23023407104,0,0,0,0,12718,66,0,0,0,4005,10733,12,11,0,0,0
25-04 15:04:52,0.157,0.063,99.780,0,0,2263932928,107727892480,600924160,23023407104,0,0,0,0,11280,0,0,0,0,3661,6546,12,11,0,0,0
25-04 15:04:53,0.313,0.157,99.499,0.031,0,2263650304,107728175104,600924160,23023407104,0,12288,0,2,12900,0,0,0,0,3711,6563,12,11,0,0,0
25-04 15:04:54,0.220,0.157,99.624,0,0,2262917120,107728908288,600924160,23023407104,0,0,0,0,10986,110,0,0,0,3644,6488,12,11,0,0,0
25-04 15:04:55,0.470,0.439,99.091,0,0,2264178688,107727646720,600924160,23023407104,0,0,0,0,10740,0,0,0,0,4171,10695,12,11,0,0,0
25-04 15:04:56,0.219,0.094,99.687,0,0,2264145920,107727679488,600924160,23023407104,0,0,0,0,13978,66,0,0,0,3858,6536,12,11,0,0,0
25-04 15:04:57,0.251,0.126,99.623,0,0,2263928832,107727896576,600924160,23023407104,0,0,0,0,10380,0,0,0,0,3680,6494,12,11,0,0,0
25-04 15:04:58,0.565,0.471,98.933,0.031,0,2264580096,107727245312,600924160,23023407104,0,12288,0,2,12420,0,0,0,0,4070,10683,12,11,0,0,0
25-04 15:04:59,0.094,0.063,99.843,0,0,2264412160,107727413248,600924160,23023407104,0,0,0,0,8886,110,0,0,0,3003,6029,12,11,0,0,0
25-04 15:05:00,0.251,0.251,99.498,0,0,2264453120,107727372288,600924160,23023407104,0,0,0,0,11640,0,0,0,0,3179,6128,12,11,0,0,0
25-04 15:05:01,0.282,0.219,99.498,0,0,2263613440,107728211968,600924160,23023407104,0,12288,0,1,10558,66,0,0,0,3369,6310,12,11,0,0,0
25-04 15:05:02,0.626,0.595,98.685,0.094,0,2263523328,107728302080,600924160,23023407104,0,81920,0,7,11700,0,0,0,0,3765,10412,12,11,0,0,0
25-04 15:05:03,0.376,0.219,99.405,0,0,2263789568,107728035840,600924160,23023407104,0,0,0,0,10200,0,0,0,0,3512,6509,12,11,0,0,0
25-04 15:05:04,0.282,0.219,99.499,0,0,2263740416,107728084992,600924160,23023407104,0,0,0,0,10026,110,0,0,0,3613,6491,12,11,0,0,0
25-04 15:05:05,0.564,0.501,98.936,0,0,2264911872,107726913536,600924160,23023407104,0,0,0,0,9480,54,0,0,0,3855,10583,12,11,0,0,0
25-04 15:05:06,0.313,0.250,99.436,0,0,2264092672,107727732736,600924160,23023407104,0,0,0,0,9298,66,0,0,0,3863,6553,12,11,0,0,0
25-04 15:05:07,0.219,0.188,99.561,0.031,0,2264068096,107727757312,600932352,23023398912,0,24576,0,2,13620,0,0,0,0,3939,6613,12,11,0,0,0
25-04 15:05:08,0.188,0.188,99.593,0.031,0,2264047616,107727769600,600932352,23023407104,0,32768,0,2,10500,0,0,0,0,3664,6545,12,11,0,0,0
25-04 15:05:09,0.408,0.502,99.090,0,0,2264461312,107727355904,600932352,23023407104,0,0,0,0,12726,110,0,0,0,3985,10509,12,11,0,0,0
25-04 15:05:10,0.219,0.188,99.593,0,0,2264412160,107727405056,600932352,23023407104,0,0,0,0,9420,0,0,0,0,3658,6520,12,11,0,0,0
25-04 15:05:11,0.188,0.126,99.686,0,0,2264461312,107727355904,600932352,23023407104,0,0,0,0,9358,66,0,0,0,3673,6573,12,11,0,0,0
25-04 15:05:12,0.471,0.314,99.215,0,0,2263871488,107727945728,600932352,23023407104,0,0,0,0,8538,536,0,0,0,3954,8726,12,11,0,0,0
25-04 15:05:13,0.659,0.157,99.121,0.063,0,2264510464,107727306752,600932352,23023407104,0,16384,0,2,10560,0,0,0,0,4130,7229,12,11,0,0,0
25-04 15:05:14,0.251,0.094,99.655,0,0,2264453120,107727364096,600932352,23023407104,0,0,0,0,10446,110,0,0,0,3729,6511,12,11,0,0,0
25-04 15:05:15,0.282,0.094,99.624,0,0,2264436736,107727380480,600932352,23023407104,0,0,0,0,10020,54,0,0,0,3711,6546,12,11,0,0,0
25-04 15:05:16,0.470,0.408,99.122,0,0,2264272896,107727544320,600932352,23023407104,0,0,0,0,9598,66,0,0,0,4054,10655,12,11,0,0,0
25-04 15:05:17,0.251,0.125,99.624,0,0,2264236032,107727581184,600932352,23023407104,0,0,0,0,9246,66,0,0,0,3703,6504,12,11,0,0,0
25-04 15:05:18,0.188,0.125,99.624,0.063,0,2264236032,107727581184,600932352,23023407104,0,12288,0,2,6960,0,0,0,0,3664,6526,12,11,0,0,0
25-04 15:05:19,0.376,0.188,99.436,0,0,2264862720,107726954496,600932352,23023407104,0,0,0,0,9846,110,0,0,0,3774,6673,12,11,0,0,0
25-04 15:05:20,0.376,0.314,99.310,0,0,2264227840,107727589376,600932352,23023407104,0,0,0,0,9780,0,0,0,0,3977,10498,12,11,0,0,0
25-04 15:05:21,0.219,0.188,99.593,0,0,2264227840,107727589376,600932352,23023407104,0,0,0,0,11338,66,0,0,0,3788,6483,12,11,0,0,0
25-04 15:05:22,0.251,0.125,99.624,0,0,2264195072,107727622144,600932352,23023407104,0,0,0,0,10440,0,0,0,0,3919,6524,12,11,0,0,0
25-04 15:05:23,0.471,0.345,99.153,0.031,0,2264133632,107727683584,600932352,23023407104,0,12288,0,2,11880,0,0,0,0,4299,10694,12,11,0,0,0
25-04 15:05:24,0.219,0.157,99.624,0,0,2264096768,107727720448,600932352,23023407104,0,0,0,0,9126,110,0,0,0,3735,6524,12,11,0,0,0
25-04 15:05:25,0.375,0.219,99.406,0,0,2264137728,107727679488,600932352,23023407104,0,0,0,0,13080,0,0,0,0,3778,6529,12,11,0,0,0
25-04 15:05:26,0.437,0.281,99.281,0,0,2264088576,107727720448,600932352,23023415296,0,0,0,0,9418,66,0,0,0,3708,6544,12,11,0,0,0
25-04 15:05:27,0.533,0.376,99.091,0,0,2264440832,107727368192,600932352,23023415296,0,0,0,0,13140,0,0,0,0,4314,10674,12,11,0,0,0
25-04 15:05:28,0.375,0.219,99.374,0.031,0,2264416256,107727392768,600932352,23023415296,0,12288,0,2,12180,0,0,0,0,3812,6503,12,11,0,0,0
25-04 15:05:29,0.125,0.157,99.718,0,0,2264424448,107727384576,600932352,23023415296,0,0,0,0,11586,110,0,0,0,3761,6558,12,11,0,0,0
25-04 15:05:30,0.439,0.439,99.122,0,0,2264682496,107727126528,600932352,23023415296,0,0,0,0,9840,0,0,0,0,4220,10638,12,11,0,0,0
25-04 15:05:31,0.094,0.126,99.718,0.063,0,2264616960,107727183872,600940544,23023415296,0,12288,0,2,9838,116,0,0,0,3854,6629,12,11,0,0,0
25-04 15:05:32,0.313,0.125,99.562,0,0,2264641536,107727159296,600940544,23023415296,0,0,0,0,10260,0,0,0,0,3982,6526,12,11,0,0,0
25-04 15:05:33,0.188,0.188,99.592,0.031,0,2264723456,107727077376,600940544,23023415296,0,12288,0,2,10800,0,0,0,0,4047,6533,12,11,0,0,0
25-04 15:05:34,0.657,0.500,98.843,0,0,2265878528,107725922304,600940544,23023415296,0,0,0,0,12366,110,0,0,0,4510,10616,12,11,0,0,0
25-04 15:05:35,0.251,0.063,99.686,0,0,2265944064,107725856768,600940544,23023415296,0,0,0,0,10020,0,0,0,0,4025,6596,12,11,0,0,0
25-04 15:05:36,0.188,0.157,99.655,0,0,2265575424,107726225408,600940544,23023415296,0,0,0,0,10198,66,0,0,0,3963,6538,12,11,0,0,0
25-04 15:05:37,0.688,0.438,98.780,0.094,0,2264883200,107726917632,600940544,23023415296,0,258048,0,60,8940,0,0,0,0,4256,10672,12,11,0,0,0
25-04 15:05:38,0.219,0.125,99.624,0.031,0,2264809472,107726991360,600940544,23023415296,0,12288,0,2,8820,50,0,0,0,3719,6555,12,11,0,0,0
25-04 15:05:39,0.220,0.094,99.686,0,0,2264752128,107727048704,600940544,23023415296,0,0,0,0,10686,220,0,0,0,3677,6592,12,11,0,0,0
25-04 15:05:40,0.188,0.157,99.655,0,0,2264616960,107727183872,600940544,23023415296,0,0,0,0,9078,0,0,0,0,3684,6493,12,11,0,0,0
25-04 15:05:41,0.595,0.438,98.967,0,0,2264248320,107727552512,600940544,23023415296,0,0,0,0,9418,66,0,0,0,4075,10630,12,11,0,0,0
25-04 15:05:42,0.500,0.094,99.406,0,0,2264215552,107727585280,600940544,23023415296,0,16384,0,4,10438,78,0,0,0,3629,6499,12,11,0,0,0
25-04 15:05:43,0.251,0.157,99.529,0.063,0,2264215552,107727585280,600940544,23023415296,0,12288,0,2,8700,0,0,0,0,3460,6513,12,11,0,0,0
25-04 15:05:44,0.689,0.438,98.873,0,0,2264145920,107727654912,600940544,23023415296,0,0,0,0,8406,220,0,0,0,4016,10550,12,11,0,0,0
25-04 15:05:45,0.344,0.250,99.405,0,0,2263822336,107727978496,600940544,23023415296,0,0,0,0,9438,0,0,0,0,3761,6471,12,11,0,0,0
25-04 15:05:46,0.313,0.219,99.468,0,0,2263789568,107728011264,600940544,23023415296,0,0,0,0,10618,66,0,0,0,3801,6482,12,11,0,0,0
25-04 15:05:47,0.313,0.125,99.561,0,0,2263724032,107728076800,600940544,23023415296,0,4096,0,1,9598,78,0,0,0,3795,6596,12,11,0,0,0
25-04 15:05:48,0.688,0.438,98.812,0.063,0,2264100864,107727699968,600940544,23023415296,0,12288,0,2,9720,0,0,0,0,4199,10662,12,11,0,0,0
25-04 15:05:49,0.282,0.157,99.562,0,0,2264100864,107727699968,600940544,23023415296,0,0,0,0,8706,110,0,0,0,3721,6528,12,11,0,0,0
25-04 15:05:50,0.313,0.250,99.437,0,0,2264182784,107727618048,600940544,23023415296,0,0,0,0,10320,0,0,0,0,3845,6501,12,11,0,0,0
25-04 15:05:51,0.502,0.376,99.122,0,0,2264625152,107727175680,600940544,23023415296,0,0,0,0,10678,66,0,0,0,4265,10680,12,11,0,0,0
25-04 15:05:52,0.157,0.094,99.749,0,0,2264023040,107727777792,600940544,23023415296,0,0,0,0,8460,0,0,0,0,3843,6526,12,11,0,0,0
25-04 15:05:53,0.375,0.219,99.374,0.031,0,2263982080,107727818752,600940544,23023415296,0,12288,0,2,11760,0,0,0,0,3899,6540,12,11,0,0,0
25-04 15:05:54,0.219,0.157,99.624,0,0,2264014848,107727785984,600940544,23023415296,0,0,0,0,8706,110,0,0,0,3831,6540,12,11,0,0,0
25-04 15:05:55,0.907,0.719,98.373,0,0,2264412160,107727388672,600940544,23023415296,0,0,0,0,10200,46,0,0,0,4575,10405,12,11,0,0,0
25-04 15:05:56,0.157,0.188,99.655,0,0,2264420352,107727380480,600940544,23023415296,0,0,0,0,9658,66,0,0,0,3968,6508,12,11,0,0,0
25-04 15:05:57,0.251,0.157,99.593,0,0,2264412160,107727388672,600940544,23023415296,0,12288,0,1,10980,0,0,0,0,3908,6523,12,11,0,0,0
25-04 15:05:58,0.626,0.469,98.874,0.031,0,2264375296,107727425536,600940544,23023415296,0,12288,0,2,9300,0,0,0,0,4338,10626,12,11,0,0,0
25-04 15:05:59,0.344,0.219,99.437,0,0,2264023040,107727777792,600940544,23023415296,0,0,0,0,11646,110,0,0,0,4204,6621,12,11,0,0,0
25-04 15:06:00,0.188,0.063,99.749,0,0,2264031232,107727769600,600940544,23023415296,0,0,0,0,10620,0,0,0,0,4164,6510,12,11,0,0,0
25-04 15:06:01,0.126,0.063,99.812,0,0,2264014848,107727785984,600940544,23023415296,0,0,0,0,11938,66,0,0,0,4161,6515,12,11,0,0,0
25-04 15:06:02,0.564,0.376,99.060,0,0,2266062848,107725737984,600940544,23023415296,0,0,0,0,11580,0,0,0,0,4559,10641,12,11,0,0,0
25-04 15:06:03,0.281,0.437,99.188,0.094,0,2266030080,107725762560,600948736,23023415296,0,36864,0,4,10620,0,0,0,0,4230,6586,12,11,0,0,0
25-04 15:06:04,0.282,0.157,99.561,0,0,2266054656,107725737984,600948736,23023415296,0,0,0,0,10746,110,0,0,0,4211,6530,12,11,0,0,0
25-04 15:06:05,0.532,0.532,98.935,0,0,2265886720,107725905920,600948736,23023415296,0,0,0,0,12480,0,0,0,0,4680,10588,12,11,0,0,0
25-04 15:06:06,0.313,0.156,99.531,0,0,2266087424,107725697024,600948736,23023415296,0,0,0,0,11158,66,0,0,0,4223,6529,12,11,0,0,0
25-04 15:06:07,0.251,0.188,99.562,0,0,2266087424,107725697024,600948736,23023415296,0,0,0,0,11460,54,0,0,0,4225,6577,12,11,0,0,0
25-04 15:06:08,0.188,0.125,99.655,0.031,0,2266079232,107725705216,600948736,23023415296,0,12288,0,2,11100,0,0,0,0,4235,6537,12,11,0,0,0
25-04 15:06:09,0.532,0.563,98.905,0,0,2266595328,107725189120,600948736,23023415296,0,0,0,0,9546,110,0,0,0,4655,10638,12,11,0,0,0
25-04 15:06:10,0.282,0.157,99.562,0,0,2266595328,107725189120,600948736,23023415296,0,0,0,0,10260,0,0,0,0,4224,6513,12,11,0,0,0
25-04 15:06:11,0.250,0.250,99.499,0,0,2266595328,107725189120,600948736,23023415296,0,0,0,0,9538,66,0,0,0,4115,6609,12,11,0,0,0
25-04 15:06:12,0.627,0.345,99.029,0,0,2266144768,107725639680,600948736,23023415296,0,0,0,0,9666,254,0,0,0,4447,10586,12,11,0,0,0
25-04 15:06:13,0.282,0.157,99.499,0.063,0,2265731072,107726053376,600948736,23023415296,0,12288,0,2,11520,0,0,0,0,4134,6565,12,11,0,0,0
25-04 15:06:14,0.157,0.125,99.718,0,0,2265731072,107726053376,600948736,23023415296,0,0,0,0,10746,110,0,0,0,3998,6501,12,11,0,0,0
25-04 15:06:15,0.500,0.250,99.250,0,0,2265722880,107726061568,600948736,23023415296,0,0,0,0,7560,0,0,0,0,3985,6613,12,11,0,0,0
25-04 15:06:16,0.532,0.563,98.905,0,0,2267459584,107724324864,600948736,23023415296,0,0,0,0,11398,66,0,0,0,4275,10615,12,11,0,0,0
25-04 15:06:17,0.157,0.157,99.686,0,0,2267443200,107724341248,600948736,23023415296,0,0,0,0,9360,0,0,0,0,3743,6506,12,11,0,0,0
25-04 15:06:18,0.407,0.156,99.406,0.031,0,2267451392,107724333056,600948736,23023415296,0,12288,0,2,10260,0,0,0,0,3775,6532,12,11,0,0,0
25-04 15:06:19,0.439,0.439,99.123,0,0,2267541504,107724242944,600948736,23023415296,0,0,0,0,8346,110,0,0,0,4013,10572,12,11,0,0,0
